,jobId,jt_skills,sea_skills
398,0033a70eff97381a9bc7222e327b19379f847d9b0067baf08073b90516cb08a3,"['Budgeting', 'Business Continuity Planning', 'Continuous Improvement Management', 'Crowd Control and Planning', 'Events Planning and Management', 'Market Research', 'Productivity Improvement', 'Project Administration', 'Project Feasibility Assessment', 'Project Management', 'Proposal Writing', 'Resource Management', 'Service Excellence', 'Stakeholder Management', 'Strategy Implementation', 'Systems Thinking Application', 'Technology Application', 'Technology Scanning', 'Tourism and Economic Development', 'Vendor Management']","['adaptability', 'communication']"
399,0033ac78f8c0d715d8c29b883822b3956cc776aad6a5dc31bae5757be4c38c69,"['Budgeting', 'Business Data Analysis', 'Business Negotiation', 'Business Opportunities Development', 'Business Performance Management', 'Corporate Governance', 'Employee and Labour Relations', 'Financial Management', 'Learning and Development', 'Market Research', 'Networking', 'Organisational Vision, Mission and Values Formulation', 'Resource Management', 'Stakeholder Management', 'Strategy Planning', 'Succession Planning', 'Technology Scanning', 'Tourism and Economic Development']","['sales and business development', 'business opportunities development', 'business planning', 'customer management', 'business environment analysis', 'communication', 'building inclusivity']"
400,0033ad8990f97b73951bbf14197df97e06811b7eb3b9e32ee92e98c6fcbeda69,"['Accounting Standards', 'Accounting Systems', 'Audit Compliance', 'Business Data Analysis', 'Cash Flow Reporting', 'Cyber Security', 'Ethical Culture', 'Financial Management', 'Internal Controls', 'Technology Integration']","['documentation', 'documentation and administration', 'communication']"
401,0033c0c9ee78ca705f1c54c4792dca4c5c8506e70f5f227b85e312069764d440,"['Alcoholic Beverage Preparation', 'Cost Control and Management', 'Customer Data Analysis', 'Customer Service Excellence', 'Emergency Response Management', 'Food Safety and Hygiene', 'Food Waste Disposal and Reduction', 'Food and Beverage Equipment Maintenance', 'Food and Beverage Inventory Management', 'Food and Beverage Recipe Formulation', 'Food and Beverage Service', 'Food and Beverage Visual Merchandising Presentation', 'Legislative and Regulatory Compliance', 'Non-Alcoholic Beverage Preparation', 'Productivity Optimisation for Food and Beverages Operations', 'Quality Assurance Management', 'System and Work Process Improvement', 'Technology Application and Implementation', 'Workplace Safety and Health for Food and Beverage Operations']","['cleaning and sterilising', 'communication']"
402,0033d1025fb9b37dad77d86d5a0bd449e1e5af35bf6599c395208a6b125dae8e,"['Budgeting', 'Business Continuity Management', 'Business Networking', 'Business Performance Management', 'Business Planning', 'Change Management', 'Conflict Resolution', 'Continuous Improvement', 'Good Manufacturing Practices Implementation', 'Innovation Management', 'Risk Management', 'Strategy Development', 'Technical Presentation']","['equipment maintenance', 'communication']"
403,0033d651c257afd993c0f68bb191be5bf982bebf48f2e40d43f590f7b09c531f,"['Active and Smart Packaging', 'Advanced Processing Technology', 'Budgeting', 'Business Continuity Management', 'Business Performance Management', 'Change Management', 'Conflict Resolution', 'Continuous Process Improvement', 'Data Analytics System Design', 'Data Synthesis', 'Document Control', 'Emergency Response Management', 'Food Manufacturing Process Design', 'Food Production Management', 'Food Safety Management', 'Good Manufacturing Practices Implementation', 'Green Manufacturing Design and Implementation', 'Hazards and Risk Control, and Policy Management', 'Innovation Management', 'Internet of Things Management', 'Manufacturing Process Management', 'New Product Introduction for Food', 'Production Performance Management', 'Project Management', 'Quality System Management', 'Risk Management', 'Stakeholder Management', 'Strategy Development', 'Systems Thinking', 'Technical Presentation', 'Technical Report Writing', 'Workplace Safety and Health Performance Management']","['contract management', 'preventive maintenance management', 'cost management', 'process optimisation', 'mechanical engineering management']"
404,0033d8d356ad3d48a05521f08e6ec0bf1b878209e19038f7d056177e026d62d7,"['Business Needs Analysis', 'Cyber and Data Breach Incident Management', 'Infrastructure Deployment', 'Infrastructure Support', 'Network Administration and Maintenance', 'Network Configuration', 'Process Improvement and Optimisation', 'Procurement', 'Project Management', 'Service Level Management', 'Stakeholder Management']","['applications support and enhancement', 'apply teamwork in the workplace']"
405,00342333e8298b24897b28eb468600220e1541266b5115df095f0e4020ae7a70,"['Accident and Incident Response Management', 'Aircraft Turnaround Coordination', 'Airside Driving', 'Cabin Loading Activities', 'Change Management', 'Dangerous Goods Management', 'Food Waste Management', 'Food and Beverage Quality Audit and Assessment', 'Food and Beverage Safety, Hygiene and Security', 'Ground Handling Services and Operations Management', 'Hazard and Risk Control and Policy Management', 'Human Factors Management', 'Human-Robot Collaboration', 'Inclement Weather Operations and Planning', 'Innovation Management', 'International Air Transport Association Safety Audit for Ground Operations Implementation', 'Internet of Things Application', 'Kitchen Production Scheduling', 'Learning and Development', 'Process Improvement and Optimisation', 'Stakeholder Management', 'Technology Application']","['performance management', 'food and beverage safety and hygiene', 'operation management', 'productivity optimisation for food and beverages operations', 'communication']"
406,0034432c3fe9c4e23d080f26eb7fbb14342ac736fb0f5aa26d1ad2dbda986e09,"['Accreditation Structure Management', 'Assessment Design and Implementation', 'Business Environment Analysis', 'Business Innovation', 'Business Negotiation', 'Competency Framework Development', 'Contract Development and Management', 'Curriculum Design', 'Customer Relationship Management Operations', 'Data Collection and Preparation', 'Data Management', 'Emerging Technology Synthesis', 'Innovation Management', 'Knowledge Management', 'Learner Profile Analysis', 'Learning Experience Evaluation', 'Learning Mode Design', 'Learning Needs Analysis', 'Learning Space Design', 'Market Research', 'Networking', 'Partnership Management', 'Project Feasibility Assessment', 'Quality Assurance Management', 'Reflective Practice', 'Research Data Analysis', 'Research Design', 'Research Findings Communication', 'Research into Professional Practice Translation', 'Skills Framework Adoption', 'Stakeholder Engagement and Management', 'Talent Capability Assessment', 'Vendor Management']","['programming and coding', 'documentation', 'quality assurance', 'equipment and systems testing', 'communication']"
407,0034749cb00caec1e79d2bf26a17590d0b4e4ea87f5d44f2c45c1effe9c52d35,"['Budget Management', 'Business Continuity Management', 'Change Management', 'Continuous Improvement Management', 'Crisis Management', 'Emergency Response Management', 'Engineering Management of Change', 'Environmental Management System Framework Development and Implementation', 'Feedstock and Product Transfer Operations Management', 'Incident Investigation Management', 'Internet of Things Management', 'Operations Reporting Protocol Application', 'Organisational Analysis Management', 'Organisational Resource Management', 'Plant Turnaround Management', 'Process Plant and Equipment Integrity Management', 'Process Safety Management Framework Development and Implementation', 'Process Unit and Utilities Operations Management', 'Procurement Management', 'Production Planning and Scheduling', 'Robotic and Automation Technology Application', 'Safe System of Work Development and Implementation', 'Staff Development Management', 'Staff Management', 'Standard Operating Procedure Development and Implementation', 'Supply Chain Management', 'Third Party Management', 'Training, Coaching and Assessment Management', 'Workplace Safety and Health Framework Development and Implementation', 'Workplace Safety and Health Hazard Identification and Risk Control Management', 'Yield Analysis']","['contract management', 'preventive maintenance management', 'cost management', 'process optimisation', 'mechanical engineering management']"
408,0034a1442112255ba7f9f8e09795ad2b995fc4e1d4078a3d62aafe406584fb2c,"['Data Analytics and Computational Modelling', 'Data Collection and Analysis', 'Data Governance', 'Data Mining and Modelling', 'Data Storytelling and Visualisation', 'Emerging Technology Synthesis', 'Ethical Culture', 'Programming and Coding', 'Project Management', 'Stakeholder Management']","['applied research and development management', 'research', 'stakeholder management', 'project management', 'research design', 'market research', 'mathematical concepts application', 'communication']"
409,0034c0a5a521b737bc13a0b28f8e977bdb97363d280a91ae18ce17c015d162c9,"['Audit and Compliance', 'Business Continuity', 'Cyber Risk Management', 'Cyber and Data Breach Incident Management', 'Disaster Recovery Management', 'Network Security', 'Security Administration', 'Security Programme Management', 'Stakeholder Management', 'Threat Analysis and Defence', 'Threat Intelligence and Detection']","['incident response', 'security surveillance management', 'programming and coding', 'documentation', 'script writing', 'engineering problem solving', 'cybersecurity', 'problem solving', 'decision making', 'self management', 'communication']"
410,0035593b7a3106c984091deeb21f3b6d33c230051abd67a41531d9ee99b671de,"['Big Data Analytics', 'Business Negotiation', 'Business Presentation Delivery', 'Business Proposal Writing', 'Change Management', 'Commissioning Coordination', 'Conflict Resolution', 'Continuous Quality Improvement', 'Contract Development and Management', 'Corporate Governance', 'Crisis Management', 'Emergency Response Management', 'Financial Budgeting', 'Financial Planning', 'Manpower Forecasting', 'Manufacturing Workflow Management', 'Marine Engineering Calculations', 'Naval Architecture Calculations', 'Operational Risk Management', 'Organisational Performance Management', 'Programme Management', 'Project Coordination', 'Project Feasibility Assessment', 'Project Quality Management', 'Project Risk Management', 'Quality Engineering Integration', 'Quality Systems Management', 'Service Excellence', 'Staff Performance Management', 'Stakeholder Management', 'Strategy Development', 'Technical Inspection', 'Technical Writing', 'Value Engineering', 'Vendor Management', 'Workplace Safety and Health Culture Development', 'Workplace Safety and Health Performance Management']","['project management', 'project plan', 'apply teamwork in the workplace', 'project timeline', 'engineering project management', 'applications development', 'applications integration', 'regulatory compliance', 'risk and compliance management', 'steering and helmsmanship', 'delivery management', 'engineering problem solving', 'performance management', 'documentation', 'cost management', 'stakeholder management', 'risk management', 'project risk management', 'project cost', 'communication', 'collaboration', 'problem solving', 'adaptability']"
411,0035750429b3bb2734cdfa80f3371b2f13e4044411f8fb36bde509439c379fae,"['Audit and Compliance', 'Budgeting', 'Business Environment Analysis', 'Business Innovation', 'Business Needs Analysis', 'Business Negotiation', 'Business Performance Management', 'Business Requirements Mapping', 'Business Risk Management', 'Change Management', 'Cloud Computing', 'Contract Management', 'Cyber and Data Breach Incident Management', 'Disaster Recovery Management', 'Emerging Technology Synthesis', 'IT Asset Management', 'IT Governance', 'IT Standards', 'IT Strategy', 'Infrastructure Deployment', 'Infrastructure Design', 'Infrastructure Strategy', 'Learning and Development', 'Manpower Planning', 'Network Administration and Maintenance', 'Networking', 'Organisational Analysis', 'Partnership Management', 'People and Performance Management', 'Performance Management', 'Problem Management', 'Project Feasibility Assessment', 'Project Management', 'Quality Engineering', 'Security Administration', 'Stakeholder Management', 'Strategy Implementation', 'Strategy Planning', 'Sustainability Management', 'Test Planning', 'Vendor Management']","['project management', 'cost management', 'governance', 'it governance', 'architecture design', 'demand management operations', 'vendor management', 'security governance', 'communication']"
412,00357a07192745878c9f987084ed6cd25661fb38327b17a45e940b6dcefc80ce,"['Business Negotiation', 'Business Opportunities Development', 'Business Performance Management', 'Business Planning', 'Business Presentation Delivery', 'Change Management', 'Conflict Management', 'Continuous Improvement Management', 'Customer Acquisition Management', 'Customer Experience Management', 'Customer Relationship Management', 'Data Mining and Modelling', 'Effectiveness Management', 'Innovation Management', 'Learning and Development', 'Market Profiling', 'Networking', 'Product Advisory', 'Resource Management', 'Sales Closure', 'Sales Target Management', 'Service Excellence', 'Solutions Design Thinking', 'Stakeholder Management', 'Systems Thinking Application', 'Technology Integration']","['problem solving', 'communication']"
413,003598422c556d925536de29f8aa40e382058942d6da2aa5336e203338e771f3,"['Business Continuity Management', 'Cargo Security Control', 'Cargo Tracking System Administration', 'Cargo and Receipt Inspection', 'Dangerous Goods Management', 'Environmental Protection Management', 'Equipment Maintenance', 'Import and Export Documentation Administration', 'Material Management (Planning, Sourcing, Use, Disposal)', 'Risk Management and Administration', 'Stakeholder Management', 'Technology Application', 'Transport Management System Administration', 'Transportation Hub/Control Centre Administration', 'Transportation Route and Schedule Planning', 'Warehousing / Cargo-related Occupational Health and Safety Management']","['joining and welding', 'apply teamwork in the workplace', 'mechanical engineering management', 'cleaning and sterilising', 'communication']"
414,0035d0ddfc192ccc213ced6a1f50c83e039209691863ebbc20fb0444a63e7628,"['Audit Management', 'Continuous Process Improvement', 'Data Analytics System Design', 'Data Synthesis', 'Effectiveness Management', 'Electrostatic Discharge Control', 'Embedded Systems Integration', 'Emergency Management', 'Enterprise Risk Management', 'Factory System Management', 'Failure Analysis', 'Good Manufacturing Practices Implementation', 'Hazards and Risk Control, and Policy Management', 'Innovation Management', 'Internet of Things Management', 'Learning and Development', 'Material Qualification', 'Metrology Management', 'Operation Management', 'Product Testing', 'Quality Control and Assurance', 'Quality Process Control', 'Quality Systems Management', 'Report Writing', 'Solutioning', 'Technical Presentations', 'Workplace Safety and Health Practices Implementation', 'Yield Analysis']","['quality assurance', 'quality assurance and audit', 'data protection management', 'career coaching', 'mechanical engineering management', 'audit management', 'communication']"
415,003604fb4bde93c317c583d810ef1a8a97629affc74a27dcb4dcd1c93b900ff2,"['Benchmarking', 'Business Environment Analysis', 'Business Opportunities Development', 'Business Performance Management', 'Business Process Re-engineering', 'Business Requirements Mapping', 'Change Management', 'Continuous Improvement Management', 'Contract and Vendor Management', 'Data Analytics and Computational Modelling', 'Data Mining and Modelling', 'Disruption Management', 'Emerging Technology Synthesis', 'Ethical Culture', 'Information Technology Application Support and Monitoring', 'Innovation Management', 'Learning and Development', 'Mergers and Acquisitions Management', 'Networking', 'People Performance Management', 'Product Design and Development', 'Product Management', 'Project Management', 'Technology Application']","['big data analytics', 'innovation', 'electrical fundamentals application', 'internet of things application', 'cost management', 'data and information management', 'communication']"
416,00360ea8652e93a8789bdc14fd40a29a005e129002204b25ae4c5f5ec3ba10c5,"['Additive Manufacturing', 'Component Assembly', 'Computer Numeric Control Operations', 'Emergency Response Management', 'Forming', 'Installation Planning and Execution', 'Instrumentation and Control System Design', 'Joining and Welding', 'Laser and Optics Application', 'Lift Planning and Management', 'Machining', 'Marine Auxiliary System Maintenance', 'Marine Equipment and System Maintenance', 'Non-destructive Testing', 'Programme Management', 'Quality Systems Management', 'Robotics and Automation Application', 'Scaffolding', 'Surface Preparation and Protection', 'Workplace Safety and Health Culture Development', 'Workplace Safety and Health Performance Management']","['customer orientation', 'communication']"
417,00364b2c9dbc7ae777b348fffc52d670545b715436b895996df2a00782438694,"['Air Conditioning and Mechanical Ventilation Systems Maintenance', 'Building Management System Implementation and Control', 'Civil Structure Maintenance', 'Condition-based Assets Monitoring Management', 'Continuous Improvement Management', 'Drainage, Plumbing and Sanitary Systems Maintenance', 'Electrical and Electronic Systems Maintenance', 'Emergency Response Management', 'Engineering Drawing Interpretation and Management', 'Escalator and Travellator Systems Maintenance and Management', 'Facilities Shut-down and Re-start', 'Fire Protection System Maintenance', 'Green Facilities Management', 'Incident and Accident Investigation', 'Integrated Digital Delivery Application', 'Inventory Management', 'Lift Systems Maintenance and Management', 'People Management', 'Quality System Management', 'Robotic and Automation Technology Application', 'Smart Facilities Management', 'Stakeholder Management', 'Technical Inspection', 'Technical Writing', 'Technology Application', 'Value Engineering', 'Workplace Safety and Health Culture Development', 'Workplace Safety and Health Framework Development and Implementation']","['preventive maintenance management', 'workplace safety and health']"
418,00366e3553782c7c7a33609a571c4c48ad0db81040cb56f4078ea5410d66a814,"['Brand Campaign Management', 'Brand Guideline Development', 'Brand Portfolio Management', 'Budgeting', 'Business Data Analysis', 'Business Performance Management', 'Content Writing and Editing', 'Corporate Governance', 'Data Mining and Modelling', 'Design Concepts Generation', 'Digital Marketing', 'E-Commerce Campaign Management', 'Infographics and Data Visualisation', 'Learning and Development', 'Market Research', 'Marketing Campaign Management', 'Marketing Communications Plan Development', 'Media Platforms Management', 'Media Strategy Development', 'Organisational Vision, Mission and Values Formulation', 'Social Media Management', 'Stakeholder Management', 'Strategy Implementation', 'Strategy Planning', 'Succession Planning', 'Technology Application', 'Technology Scanning', 'Tourism and Economic Development', 'Visual Collaterals Production', 'Website Design', 'Website Performance Management']","['marketing strategy', 'marketing management', 'search engine optimisation (seo)', 'market research', 'research', 'creative thinking']"
419,0036798acf068a596eb0de3cd6727cd1e8623bbf6c463022ce808278aee3c8ea,"['Brand Campaign Management', 'Brand Portfolio Management', 'Business Continuity Management', 'Business Continuity Planning', 'Business Negotiation', 'Business Operational Planning', 'Business Opportunities Development', 'Business Performance Management', 'Business Relationship Building', 'Business Risk Assessment', 'Communications Channel Management', 'Compliance with Legal Regulations', 'Conflict Management', 'Consumer Intelligence Analysis', 'Content Management', 'Content Management System Utilisation', 'Content Writing and Editing', 'Crisis Management', 'Customer Acquisition Management', 'Customer Behaviour Analysis', 'Customer Experience Innovation', 'Customer Loyalty and Retention Strategy Formulation', 'Customer Relationship Management Operations', 'Data Analytics', 'Data-Mining and Modelling', 'Delivery Management', 'Delivery Optimisation', 'Demand Analysis', 'Digital Asset and File Management', 'Drive Productivity and Innovation', 'E-Commerce Campaign Management', 'Emerging Technology', 'Game-Based Marketing', 'ICT Disaster Recovery Management', 'Idea Generation and Selection', 'Infographics and Data Visualisation', 'Innovation Management', 'Intellectual Property Management', 'International Marketing Programmes Management', 'Inventory Control', 'Knowledge Management', 'Market Entry Strategy Formulation', 'Market Research', 'Market Trend Analysis', 'Marketing Campaign Management', 'Mobile Apps Marketing', 'Order Fulfilment and Returns Processing', 'Organisational Alignment and Interdependency Analysis', 'Organisational Planning and Target Setting', 'Organisational Strategy Formulation', 'Paid Search Engine Marketing (SEM)', 'Problem Identification', 'Process Improvement', 'Productivity Improvement', 'Productivity and Innovation Strategy', 'Rules-Based Copy Editing', 'Sales Target Management', 'Search Engine Optimisation (SEO)', 'Sentiment Analysis', 'Service Brand', 'Service Challenges', 'Service Leadership', 'Service Partnerships', 'Service Planning and Implementation', 'Social Media Management', 'Social Media Marketing', 'Stakeholder Management', 'Systems Thinking Application', 'Technology Strategy Formulation', 'Typeface and Layout Production', 'User Interface and User Experience (UI/UX) Optimisation', 'Vision Leadership', 'Visual Design and Communication Principles', 'Website Design', 'Website Performance Management', 'Workplace Communications']","['e-commerce management', 'user experience design', 'documentation', 'search engine optimisation (seo)', 'business model innovation', 'user interface and user experience (ui/ux) optimisation', 'innovation', 'customer relationship management', 'governance', 'accreditation structure management', 'business requirements mapping', 'adaptability', 'communication']"
420,0036a7653cd1b72891623701dc3e7a75e5edd52ea3e199ae72b30fd253bce312,"['Additive Manufacturing', 'Component Assembly', 'Computer Numeric Control Operations', 'Emergency Response Management', 'Forming', 'Installation Planning and Execution', 'Instrumentation and Control System Design', 'Joining and Welding', 'Laser and Optics Application', 'Lift Planning and Management', 'Machining', 'Marine Auxiliary System Maintenance', 'Marine Equipment and System Maintenance', 'Non-destructive Testing', 'Programme Management', 'Quality Systems Management', 'Robotics and Automation Application', 'Scaffolding', 'Surface Preparation and Protection', 'Workplace Safety and Health Culture Development', 'Workplace Safety and Health Performance Management']","['failure analysis', 'documentation', 'process improvement']"
421,0036a99a3bbac1ec0881a7e4022897d487d385af66fdfdee8f60d97b9174f09d,"['Agile Software Development', 'Applications Development', 'Budgeting', 'Business Needs Analysis', 'Business Performance Management', 'Failure Analysis', 'Networking', 'Partnership Management', 'Problem Management', 'Process Improvement and Optimisation', 'Process Validation', 'Project Management', 'Quality Engineering', 'Quality Standards', 'Software Design', 'Software Testing', 'Stakeholder Management', 'Strategy Implementation', 'Test Planning']","['artificial intelligence application', 'user interface design', 'programming and coding', 'automation research and implementation', 'intelligent reasoning', 'user interface and user experience (ui/ux) optimisation', 'engineering problem solving', 'script writing', 'innovation', 'applications development', 'continuous integration and continuous deployment', 'collaboration', 'problem solving', 'building inclusivity', 'transdisciplinary thinking']"
422,0036d8bd2abc594977d8cde11745027055d6d270d2d75a2f4c2c6d9379fcd0ab,"['Asset Management', 'Condition-based Assets Monitoring Management', 'Continuous Improvement Management', 'Data and Statistical Analytics', 'Engineering Train and Rolling Stock Operation', 'Equipment Maintenance and Housekeeping', 'Heavy Crane Vehicle Maintenance', 'Heavy Lifting Machinery Operation', 'Innovation Management', 'Internet of Things Application', 'Inventory Management', 'Locomotive Maintenance', 'Maintenance Scheduling', 'Manpower Planning and Deployment', 'Multi-function Vehicle Maintenance', 'People Development', 'Rail Grinding Vehicle Maintenance', 'Rail Regulatory Compliance', 'Report Writing', 'Robotics and Automation Application', 'Staff Performance Management', 'Track Tamping Vehicle Maintenance', 'Vendor Management', 'Wagon Maintenance', 'Workplace Safety and Health Culture Development', 'Workplace Safety and Health for Confined Spaces', 'Workplace Safety and Health for Electrical Safety', 'Workplace Safety and Health for Fire Prevention and Fire Fighting', 'Workplace Safety and Health for Incident and Accident Investigation', 'Workplace and Facilities Safety Management']","['quality assurance', 'equipment qualification']"
423,00373505e183f688d4e19859734a83f506c36291a5d701eeef45bc55dff35d71,"['Brand Portfolio Management', 'Business Performance Management', 'Business Planning', 'Business Presentation Delivery', 'Change Management', 'Conflict Management', 'Continuous Improvement Management', 'Customer Acquisition Management', 'Customer Experience Management', 'Customer Relationship Management', 'Data Analytics', 'Data Mining and Modelling', 'Digital Marketing', 'E-Commerce Campaign Management', 'Effectiveness Management', 'Innovation Management', 'Learning and Development', 'Market Profiling', 'Market Research', 'Marketing Campaign Management', 'Networking', 'Resource Management', 'Service Excellence', 'Social Media Management', 'Solutions Design Thinking', 'Stakeholder Management', 'Systems Thinking Application', 'Technology Integration', 'Vendor Management', 'Website Design', 'Website Performance Management']","['digital marketing management', 'marketing strategy']"
424,003774eee6a5523ad2881507a78c34793f5fda18bbae77f239420c5f26998110,"['Brand Portfolio Management', 'Business Performance Management', 'Business Planning', 'Business Presentation Delivery', 'Change Management', 'Conflict Management', 'Continuous Improvement Management', 'Customer Acquisition Management', 'Customer Experience Management', 'Customer Relationship Management', 'Data Analytics', 'Data Mining and Modelling', 'Digital Marketing', 'E-Commerce Campaign Management', 'Effectiveness Management', 'Innovation Management', 'Learning and Development', 'Market Profiling', 'Market Research', 'Marketing Campaign Management', 'Networking', 'Resource Management', 'Service Excellence', 'Social Media Management', 'Solutions Design Thinking', 'Stakeholder Management', 'Systems Thinking Application', 'Technology Integration', 'Vendor Management', 'Website Design', 'Website Performance Management']","['apply teamwork in the workplace', 'research', 'creative thinking']"
425,0037b87b5e914fcd7a0c0c1bf791b70cacae834d045601f0b5adf93df30e438e,"['Billing and Settlement Administration', 'Business-to-Consumer Management', 'Continuous Improvement Management', 'Customer Service Innovation Management', 'Data Management', 'Energy Product Advisory', 'Internet of Things Management', 'Order Processing and Change Request Management', 'Regulatory Compliance', 'Technical Report Writing', 'Technology and Systems Application']","['after-sales service', 'networking', 'business networking', 'adaptability', 'decision making']"
426,0037d23f212a01ea84695c07c39f515cafd78b6ab44da8867abcc4c28d6f3634,"['Automated Operation Monitoring', 'Automated Process Control', 'Bioreactor Operation and Control', 'Biorisk Management', 'Cell Culture', 'Change Management', 'Chemical Risk Management', 'Chromatography Equipment Operation and Control', 'Cleaning and Sterilising', 'Continuous Improvement', 'Emergency Shut-down and Restart', 'Engineering Drawing', 'Equipment and Systems Repair', 'Filtration Equipment Operation and Control', 'Flexible Facilities Implementation', 'Good Manufacturing Practices Implementation', 'Hazard and Risk Identification and Management', 'Health, Safety and Environment Procedures Implementation', 'Innovation Management', 'Manufacturing Equipment Operation and Control', 'Manufacturing Systems Operation and Control', 'Materials Management', 'Process Monitoring', 'Production Optimisation', 'Project Management', 'Systems Thinking', 'Technical Report Writing', 'Vendor Management']","['standard operating procedures development', 'good manufacturing practices implementation', 'preventive maintenance management', 'documentation', 'innovation', 'waste disposal management']"
427,00380dfe18faaab609d82cbef07dea1c0c6fe3d3e2c959369620c2e5de0d1ff8,"['Additive Manufacturing', 'Aerospace Heat Treatment Process', 'Augmented Reality Application', 'Automated System Design', 'Aviation Legislation Compliance', 'Chemical Processing', 'Coating', 'Computer-aided Manufacturing', 'Condition-based Assets Monitoring Management', 'Continuous Process Improvement', 'Cutting', 'Elastomer Seals Application', 'Electrical Termination, Connection and Measurement', 'Engine Cleaning', 'Engineering Drawing Interpretation and Management', 'Geometric Dimensioning and Tolerancing', 'Human Factors Application and Error Management', 'Internet of Things Implementation', 'Knowledge Management', 'Laser and Optics Application', 'Lean Manufacturing', 'Machining', 'Manufacturing Process Management', 'Material Joining', 'Mathematical Concepts Application', 'Non-destructive Testing (Eddy Current Inspection)', 'Non-destructive Testing (Infrared Inspection)', 'Non-destructive Testing (Liquid Penetrant Inspection)', 'Non-destructive Testing (Magnetic Particle Inspection)', 'Non-destructive Testing (Radiographic Inspection)', 'Non-destructive Testing (Ultrasonic Inspection)', 'Non-destructive Testing (Vibration Analysis)', 'Non-metallic Materials Manufacturing', 'Non-metallic Materials Testing', 'Physics Concepts Application', 'Precision Measurement', 'Production Line Set-Up', 'Quality System Management', 'Robotics and Automation Application', 'Sealants Process', 'Surface Enhancement', 'Surface Preparation and Protection for Aerospace Manufacturing', 'Visual Testing', 'Welding Process', 'Workplace Safety and Health Framework Development and Implementation', 'Workshop Practices Application']","['equipment maintenance', 'inspection engineering management', 'corrective maintenance management']"
428,0038141a905b8b22d97e6483d4577fc83ef6c54a1426b8bd30d9a0b98f73ee1e,"['Continuous Improvement Management', 'Data Analytics and Computational Modelling', 'Data Collection and Analysis', 'Data Governance', 'Data Storytelling and Visualisation', 'Emerging Technology Synthesis', 'Ethical Culture', 'People Performance Management', 'Project Management', 'Software Configuration', 'Stakeholder Management']","['research and information synthesis', 'big data analytics', 'cybersecurity framework application', 'cybersecurity', 'engineering problem solving', 'risk assessment', 'business requirements mapping', 'research', 'knowledge management', 'security governance', 'security assessment and testing', 'script writing', 'data engineering', 'problem solving', 'creative thinking', 'communication']"
429,00385021dd7697811a534b80b5648726da6d2606f66c7d1d520de90e2b636b14,"['Game Concept Design', 'Gameplay Design', 'Level Design', 'Narrative Design', 'Project Management', 'Research']","['user experience design', 'warehouse layout design', 'infographics and data visualisation', 'account management', 'innovation', 'apply teamwork in the workplace', 'quality assurance', 'creative thinking', 'collaboration', 'building inclusivity', 'adaptability']"
430,003880dce02c91bef6134084a267f1ca79ddadb53913d36617615d94a34e2f70,"['Change Management', 'Corporate Governance', 'Department Performance Management', 'Diversity Awareness and Management', 'Emergency Response and Crisis Management', 'Ethics, Values and Legislation', 'Financial Management', 'Manpower Planning', 'People Management', 'Quality and Audit Management', 'Risk Management', 'Social Sector Policy Influence', 'Stakeholder Management', 'Strategy Implementation', 'Strategy Planning', 'Trends Evaluation and Application', 'Workplace Safety and Health']","['compensation management', 'benefits management', 'communication']"
431,003883ed8bc6506e52ae7958b28f325817e15d12c012ea7300da87a961465d2d,"['Accounting Standards', 'Accounting and Tax Systems', 'Audit Compliance', 'Audit Frameworks', 'Business Acumen', 'Business Innovation and Improvement', 'Business Planning', 'Conflict Management', 'Corporate and Business Law', 'Cost Management', 'Data Analytics', 'Digital Technology Adoption and Innovation', 'Digital Technology Environment Scanning', 'Finance Business Partnering', 'Financial Management', 'Financial Planning', 'Financial Reporting', 'Financial Reporting Quality', 'Financial Statements Analysis', 'Group Accounting and Consolidation', 'Internal Controls', 'Non-Financial Reporting', 'Professional Scepticism and Judgment', 'Professional Standards', 'Professional and Business Ethics', 'Project Management', 'Regulatory Compliance', 'Regulatory Risk Assessment', 'Stakeholder Management', 'Tax Implications', 'Transfer Pricing']","['risk management', 'risk and compliance management', 'risk management and administration', 'apply teamwork in the workplace', 'communication']"
432,00388bb0c55fb7f22000ca601bd19c57e5f5e4ca545c67c31b305c12d8544ba9,"['Business Networking Management', 'Change Management', 'Continuous Improvement Management', 'Environmental Management System Framework Development and Implementation', 'Innovation Management', 'Laboratory Data Reporting and Analysis Management', 'Laboratory Operations Management', 'Materials Qualification', 'Product Design and Development', 'Product Testing Management', 'Project Management', 'Quality Control Management', 'Sample Management', 'Strategic Service Excellence Management', 'Technical Presentation', 'Technical Report Writing', 'Technical Services Management', 'Training, Coaching and Assessment Management', 'Workplace Safety and Health Framework Development and Implementation', 'Workplace Safety and Health Hazard Identification and Risk Control Management']","['technical services management', 'apply teamwork in the workplace', 'billing and settlement administration', 'communication']"
